Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,Class
9d5e0ac44f77,2401.994360,54437.760084,57260.015733,6111.110321,21916.121629,58114.816150,53135.145438,38503.823137,92298.316067,49476.297431,10013.706508,11140.789729,45466.394393,59082.391599,18277.645372,84579.434542,88405.336217,71560.811502,37930.997133,72385.307832,60700.061559,8782.218699,85941.012735,82527.545861,60245.960011,83252.017857,31817.520198,7778.750674,25619.149070,59884.151910,22897.442515,94869.108221,94264.674437,23786.576091,50263.367059,34863.123655,65618.791502,40822.209677,76569.010829,97823.948130,60101.379641,8332.282479,65643.596131,78382.190479,71570.362967,92416.245573,76662.145246,17668.138978,83048.814005,48504.832477,97923.309297,71372.296573,70200.712128,12686.229217,2856.456518,79680.533262,0
35d6529a5b4d,20261.878060,34783.977247,4315.914924,31454.514508,33468.468285,36573.723167,93257.644312,42739.102418,73104.672463,58425.423165,8243.805495,43365.396099,16631.640874,86269.364112,59243.392456,91850.194312,1601.688099,14682.289116,77562.851519,36979.417136,85727.802678,85291.346676,13825.731389,14812.848457,72777.084441,81975.068541,22481.384790,38054.562621,83830.909743,82750.678758,4009.556814,94765.198157,53328.181788,40245.095408,67116.489677,35527.331307,38013.322783,52871.780282,94921.645670,92020.769780,8595.014038,29628.743309,40994.891711,16852.782172,27750.577773,35246.919398,40554.123370,13027.106150,83155.350462,29531.757720,15472.699670,90161.664024,27097.196575,9526.242741,65291.096520,36557.962035,0
3f13072b8bfb,53208.562019,15154.279242,89307.303133,55448.179190,48087.669514,66649.423762,95927.890348,98328.516274,38498.224899,16195.339876,80477.025175,94527.859844,19020.939136,66414.581987,14289.767450,10130.707436,68569.405760,58755.935126,95717.895573,63536.025693,83213.529110,33671.997521,29316.856392,74490.017993,30734.301113,10264.080175,80027.160866,85768.228167,82008.954240,310.692100,42628.004949,65451.051278,21956.050105,6224.400239,47485.003387,19206.002296,28939.682987,408.887338,25017.419179,38741.196793,70140.054647,24462.271811,77389.725733,81776.778142,84863.563723,41178.461347,60564.947884,34413.415636,81908.757068,3498.739271,13692.406258,94415.037376,87968.878065,62428.560945,6679.575954,25121.945886,1
1459d34791f5,63507.851243,54511.751799,24037.317513,7193.384942,63519.877667,46951.766008,54233.007209,78747.533133,78866.049422,83217.035088,35568.206613,33981.902541,80820.635336,33235.700175,13444.073797,67049.847503,60262.068338,50562.459015,96593.969032,2004.836264,83591.789171,58222.448929,25793.253468,81682.554879,76666.999114,99241.101595,75528.853193,1895.963048,89535.179852,76232.432646,68489.753222,79830.499407,26663.946457,22095.618468,6014.328076,68223.046344,12545.333519,30096.586442,33518.863805,96583.574326,25227.361832,48448.345476,8143.198593,78057.097467,12181.827089,27365.064366,63252.860795,93864.668722,32309.088071,55242.917141,89205.922806,28320.318285,90167.437267,99903.596840,74029.818492,25111.024178,1
3d519f6c6309,9565.418750,77359.852093,44581.618744,24142.363415,58263.957693,9769.007497,11574.540030,58555.124643,64055.798920,28311.945589,44981.766654,30638.570904,62196.659148,32194.038101,73629.258117,96853.557369,1466.033590,50089.675341,53591.703578,37590.582718,47692.306924,21865.527454,24749.410955,84067.991983,17382.011580,62455.672226,21122.697112,69286.739775,56393.615119,78721.921934,27349.317415,7420.156810,39757.942263,44453.855230,22750.542053,76064.363572,17368.993420,43084.149786,23962.837474,52015.391102,55011.646413,14785.448735,93637.491753,15059.542097,69980.313707,9990.708723,53085.770999,66664.113088,31384.155125,98943.839597,86124.728271,74678.453014,14876.709811,79127.396812,50757.763282,67403.040988,0
de824c8d404f,60722.524839,24038.817357,95442.689395,36564.564973,49379.180457,24118.539840,68586.255718,57715.955741,24923.898076,41893.214615,10311.180812,57972.533303,31680.805240,86289.885440,86618.452569,79949.406732,13517.763754,85624.506098,2650.571393,87790.031588,99556.526533,55470.814780,86388.250102,9323.642708,76321.785909,24.968367,51862.426965,34237.020231,70238.821562,76089.148623,61903.693838,14873.719288,11179.109858,49857.994534,52708.471103,77174.173479,31085.135367,50300.062473,66380.241393,85288.347037,86918.952095,86547.852433,48318.618300,92588.378857,17421.580436,82537.707761,74873.917745,25510.092444,25072.044837,73188.603141,96951.334404,25349.789193,27207.272267,13116.811560,34878.387778,71660.426250,0
3fe1a933084e,14262.597757,10230.746682,76123.723715,27192.576803,79478.112091,22400.861984,57585.268061,56818.449956,61106.601266,19898.779545,66445.943453,7279.781935,52639.177740,32274.272910,57951.134990,46195.624881,97076.073115,40862.356772,73681.969507,17790.796639,19041.496108,63140.566690,128.641939,9780.620573,24025.578843,82945.562231,99584.884072,67619.233047,89060.368720,55268.395197,38172.395705,76774.225599,30041.058394,81111.680139,71916.103255,31708.176509,99048.340497,80837.220013,97936.252213,2666.556723,67278.373120,46802.328604,61699.221626,36469.329731,42579.629136,90502.788214,98244.972930,98962.055343,83021.282215,7802.504353,88137.627629,74717.999083,68532.826487,57299.098934,87098.349666,53917.588968,1
023445da2e03,10164.921683,30968.822413,79195.369347,32567.471024,49485.783242,64326.379998,88116.620080,27802.938932,9571.918531,8033.818703,88709.513353,28478.306839,90867.821822,14512.595539,9465.628878,4058.048719,74336.374706,5043.132958,77666.611812,20199.395619,41401.867363,63200.884744,45570.167157,19820.853706,32569.207964,76853.653543,95113.869777,97127.497928,50272.147210,99833.368440,24426.431232,81274.848409,16674.715285,40417.331941,31941.018697,39743.394537,10702.629552,51119.491356,3513.893062,45145.002660,67584.104371,49955.517603,41855.415758,598.681680,12890.193310,23968.297491,39942.648433,81606.072680,11412.691895,55057.768280,42305.040451,58170.595724,58631.689857,87857.461511,4687.903667,74943.971426,0
ec83d79260b7,34947.802084,12444.966970,42391.771941,86633.429033,80336.795185,11124.958302,91995.653835,2093.765338,73787.248116,37403.859388,97158.348609,84291.829172,71060.323494,75692.540988,47898.273379,83997.328696,25776.543598,37537.551705,12986.493784,4180.318527,23081.242318,33413.166197,69935.458118,28100.755665,36059.478709,3.129455,79951.096228,64484.389286,94124.757751,52020.768262,45635.534866,50681.619872,20014.347719,19956.360223,54970.840398,62.424713,99849.751470,55449.231169,34805.964016,66789.895140,18992.678861,57409.091019,87545.760349,19299.296486,5924.187060,68097.116590,89924.706327,2626.186153,5989.102533,95184.091078,69516.525180,25638.209197,25387.000697,83144.861724,67660.579196,18934.187481,1
149571d75601,58403.383451,70845.361264,85471.891503,91988.008493,20863.128838,53468.100294,73032.795298,30980.006789,81492.583731,25023.046201,16606.234691,28983.916530,18558.613229,9060.000409,29926.118977,51257.384074,56343.344011,58747.063723,18877.262681,214.097647,9091.233606,84223.394046,54541.860971,36150.629203,86550.856825,2757.251727,2505.985767,77503.747539,5987.671809,21984.506658,73768.537745,2192.626180,84184.379104,23933.115657,49287.047884,84300.861244,25489.278159,41652.728789,54784.360276,75243.252084,37824.469467,59079.125818,35026.682239,65432.910871,19008.480583,75003.040951,89505.258118,51332.685672,48352.600233,92218.845498,85061.812954,79824.098414,53647.474342,29882.542416,70767.919889,11755.254863,1
7787077baa64,390.482288,47070.868172,34612.945886,82362.191030,14067.684146,45077.911214,76214.715196,7047.654390,17950.920277,42058.433034,4627.243963,67328.968068,62269.086308,6948.938490,43417.396833,56483.545664,80363.310970,11728.198015,18941.529243,47492.195912,31313.862564,95684.081940,82390.386708,96759.591841,71846.633891,55161.278442,73543.829704,52595.670478,63007.957552,41663.785640,60312.432429,59961.540214,21135.611730,75486.159821,82412.425076,67743.198110,45678.292066,39171.022338,58330.476572,43124.875190,43455.228151,38660.043058,81267.212676,14208.026251,57236.189489,36032.872639,10409.060237,38653.290090,29975.544616,73083.852031,25950.311248,72669.801092,60155.376521,75996.357599,26267.283427,84623.197470,1
e5dfcab19a6c,96981.419188,42035.081799,43836.005107,10064.767734,67567.337961,14611.282727,87374.718389,2380.567230,72285.734933,97640.983328,73619.327700,45811.111432,87681.942972,28705.870564,32755.092376,67390.702426,44076.958412,71041.557676,29744.592692,36881.481430,30964.153401,55152.799823,10515.698315,90661.176935,31007.229168,53880.382098,64464.765693,94217.990611,51137.725226,30028.016936,90755.892234,24365.041102,1295.470169,92986.902054,3090.267668,25089.833545,29456.042181,17992.014424,11773.798449,5678.093325,37940.089804,74587.150438,37436.220741,48855.522602,26250.797051,81272.481043,11465.369870,12480.141305,6039.631887,45834.512376,96980.593233,19676.633986,60598.561362,96931.701355,15215.646397,99786.806638,0
7166af68db3b,43957.998921,17205.472973,35370.108337,97688.699681,81084.781359,15055.915878,671.619006,31080.815355,94079.518125,70721.846933,22398.734482,90891.141205,44380.367671,33599.307395,58495.758429,33691.759946,41226.133654,66492.535048,64383.912875,82362.739513,8556.715425,18848.042786,41746.150420,76106.462611,32609.175844,18580.657864,5348.844321,16116.868979,14674.592536,251.427681,61894.678786,37753.869296,67808.838359,3122.757584,95646.756438,35276.585354,75608.861325,27477.537757,96760.552882,69454.481742,74245.820273,22107.267368,58437.031141,17324.783524,30528.805651,36122.347976,26690.585926,82138.162634,72229.657586,37457.765248,99563.863125,94535.740450,42172.041472,21491.054079,70001.795329,478.676923,1
79c6afc3e2f0,74538.872489,61757.220058,99958.606271,54597.702652,47739.299014,77838.975713,94917.791485,87242.011588,40274.142529,94239.594256,70307.333086,42826.922995,37328.696740,10554.228724,13466.751103,85572.597035,56664.689108,2719.996487,7410.560882,73653.487000,44992.466729,20615.978213,46781.230452,5676.936640,24249.142362,22288.061737,85857.736391,94812.009797,70007.857515,89761.784402,99056.223322,49239.619875,45527.786688,86474.156082,23617.105264,6020.120920,23486.908544,38578.297783,79224.451813,85713.022936,21097.376881,31412.113704,81277.497706,14351.410171,14525.193217,92726.547222,20276.704893,69923.701417,68009.790393,61500.063562,27765.130744,75479.311851,3628.643302,59654.371902,70278.515533,5004.245234,1
f7181085e022,59947.277431,50319.832436,42274.429803,93074.692070,1037.888498,13201.125484,99206.284715,80247.099252,42228.439628,37277.925932,49579.593021,52873.177386,79002.546371,20098.890486,34510.236843,17650.157787,24091.986819,87173.797999,71834.417378,90015.368119,59338.453358,87100.154334,56819.861526,1020.497049,42623.038661,51499.310379,2853.479454,17804.783567,51153.715112,11083.920716,98020.710218,71306.504375,5796.247490,5817.543070,48654.602078,54564.086292,24365.995673,44654.638157,20461.796270,58403.763743,68331.441981,37206.847647,26929.260483,43653.102044,51497.348307,54491.483556,26563.961779,87445.761262,19387.052141,64406.845938,20131.648541,15058.636912,31107.416799,24751.798294,62891.610278,25699.235251,0
95452810d16b,70538.990908,91910.456245,11808.772057,33330.631629,60788.726941,8067.799348,61086.041862,8965.613022,15293.434342,60205.753940,21472.682161,17820.145463,15406.887455,98212.490202,9500.036998,15725.177779,4455.124804,98345.746300,28663.052847,77016.929457,95774.583865,36289.897086,20131.818005,7471.446568,91064.054627,32883.605418,41645.312703,24869.084085,22514.420293,40540.339770,78288.144912,79532.121448,50249.216033,77218.873749,34398.738999,56231.136985,56487.921299,37464.242363,46995.419570,4417.782479,21933.864693,22518.136303,61608.678745,41792.631709,26673.571684,76307.144980,6603.182530,91480.830938,59730.629139,79438.936711,58893.903409,78462.269128,28054.257561,70998.343966,83029.269236,34143.277987,1
1008533a3f44,1754.080265,25713.010691,52984.302670,92384.306795,52087.247741,89678.071720,54540.402624,50534.263932,79599.141297,30412.164825,35754.755749,74903.936621,1935.851732,37307.373557,13633.765542,96096.183545,80722.675265,18612.422974,56378.230947,42518.747942,8157.595952,35268.631424,13748.750885,31117.886856,91221.505746,34765.580508,75650.059341,94857.461188,53011.411187,90850.203843,7282.333355,8532.766708,64280.597007,9783.203010,83075.535420,91466.270082,90894.988472,61575.807230,50813.308426,66989.582891,64645.204973,63693.782758,49731.532001,51731.313784,2025.691436,80684.357592,66039.711513,35766.775534,17542.040125,77128.085878,32302.070698,68995.798996,29090.623415,65424.752834,89852.921143,87432.296846,0
5d50b7ba2729,25821.202442,86808.158223,84849.720464,12055.402380,23029.048149,47768.094148,1194.643741,41829.451969,7827.868875,60832.265693,14879.782847,82600.255874,24954.303028,99041.371228,1016.123870,3942.362285,5295.021094,83436.403770,15569.137628,84148.526427,59793.528466,4986.708958,32254.814670,1911.742303,44758.889286,12409.301765,23922.477546,88135.368361,82570.674966,17837.976300,55925.310286,39980.917735,17731.034532,68847.096235,19344.869498,99289.120904,44657.363911,77261.182896,3808.258166,13312.657780,94820.780258,41498.183410,50302.364705,48133.360471,97916.319958,82643.287162,71752.645339,93683.330749,18755.711833,59596.620100,87978.731767,37706.510239,42320.339796,86456.027959,97786.311557,68014.547637,0
4620638babde,76279.632768,8447.543362,59477.978861,7004.808574,70240.328219,23007.843558,1151.553908,72377.640869,45788.115540,64559.682176,42359.622931,19382.789491,46259.466993,50811.912147,84058.168896,38014.865142,4110.618992,42449.441151,42446.140646,33087.866002,28803.304158,7941.698971,38928.016799,29088.792413,35084.792613,64682.007521,91561.184665,92126.528251,63022.276152,35372.880445,57706.580142,21086.414930,36028.495682,53905.824936,46020.480582,24879.101619,42249.542869,25936.592088,23261.651154,25832.049351,33123.253476,5411.720696,90387.216464,80622.681860,90461.244791,86441.952153,70848.749859,10772.373661,4197.152883,6395.123663,62246.559966,71166.194366,24224.570714,52667.094982,28233.829855,34686.819717,1
713994c510ed,76529.166734,76058.957180,93215.643394,91402.344723,8268.498027,16377.025363,11507.655929,56024.502219,13031.827770,53843.248155,37424.010451,79513.652544,2606.608406,36719.259773,66478.926034,43523.343616,27657.521072,68510.363534,81830.243913,49996.583899,10048.366510,16355.003085,97620.466940,48568.063471,8602.574299,73784.447639,32045.182129,2046.394788,33588.037026,55102.479484,72069.804057,77187.290316,24712.903821,80747.601925,92813.818393,91405.370520,32035.569948,80463.024045,4332.854108,48534.039505,88812.326191,25873.755518,48286.654433,73506.030008,23972.682975,32003.680502,58042.760592,54962.011810,31552.764575,35303.899561,38824.225788,94888.793486,15371.436483,67566.431037,24125.249442,32759.811879,0
e9e036526858,69801.615647,5434.733562,77719.567491,33522.698707,63554.768246,1936.008804,48393.877856,94470.135958,9670.549676,61775.303734,79461.338094,28514.279887,9150.129627,12392.842647,51071.482385,28867.556088,53535.032519,78199.730444,76379.637875,79798.962281,45564.448507,95745.455886,6708.134371,70993.579969,16083.351924,46037.825086,24793.873800,79331.795524,2640.759222,28889.891625,35877.167962,87658.987960,75587.995821,77443.754679,91336.918540,20841.590134,46678.012679,94685.904740,30031.492938,94875.508353,27090.677224,84279.039946,17871.363561,96821.886599,42590.667706,84790.740365,3808.121399,22890.632470,20815.418068,24132.757854,36256.748323,33923.405899,52417.715314,57937.544967,94909.199056,37288.896891,0
f27f22f71289,93708.136444,19090.630539,80952.553600,73847.995553,87516.954098,11962.384359,51774.876508,53514.960833,54330.491023,57093.384860,18306.383704,39327.061496,82954.841122,52310.963184,82905.424782,88716.688151,7808.755535,23510.182206,4685.237573,39461.118367,92660.077886,90137.561365,73898.166486,82053.829490,8536.174282,48832.329481,93287.819588,96756.182120,14429.826096,52908.071510,32672.971207,63953.073276,61352.614151,30654.227536,92419.896042,1836.908932,79447.025481,67055.478425,33671.640711,76150.569615,51958.005332,12371.525731,12701.511045,70785.872980,60308.998912,21871.196429,35814.920271,87819.580862,96528.394808,43007.711613,15729.069452,34332.825667,7243.925704,13624.491880,52884.345699,16702.930593,0
